seed,alpha,w,fid,erank
2,0.3,0.6000000000000001,4.735077884305085,2.976631741166115
2,0.3,0.7000000000000002,5.423237514713403,2.976631741166115
2,0.3,0.8,6.216035614313277,2.976631741166115
2,0.3,0.9000000000000001,7.203076705198661,2.976631741166115
2,0.3,1.0,8.606471282033656,2.976631741166115
2,0.3,1.1,10.671852952345521,2.976631741166115
2,0.3,1.2000000000000002,11.714786193868271,2.976631741166115
2,0.3,1.3,13.782011274013513,2.976631741166115
2,0.3,1.4000000000000001,14.788464959217327,2.976631741166115
2,0.3,1.5,16.073746813890157,2.976631741166115
2,0.5,-0.5,5.24919447659297,2.380124167859554
2,0.5,-0.4,4.643863278622058,2.380124167859554
2,0.5,-0.3,3.9962141201769232,2.380124167859554
2,0.5,-0.19999999999999996,3.478049908384211,2.380124167859554
2,0.5,-0.09999999999999998,3.3834689841510106,2.380124167859554
2,0.5,0.0,3.4434414455242397,2.380124167859554
2,0.5,0.10000000000000009,3.2024868336614816,2.380124167859554
2,0.5,0.20000000000000007,3.8883039894944,2.380124167859554
2,0.5,0.30000000000000004,3.6209813266609494,2.380124167859554
2,0.5,0.4,3.758605564351633,2.380124167859554
2,0.5,0.5,4.584106986151854,2.380124167859554
2,0.5,0.6000000000000001,5.555736095692234,2.380124167859554
2,0.5,0.7000000000000002,6.626892308549113,2.380124167859554
2,0.5,0.8,7.992589043557552,2.380124167859554
2,0.5,0.9000000000000001,9.4644179919194,2.380124167859554
2,0.5,1.0,11.457025193225022,2.380124167859554
2,0.5,1.1,14.395621149101478,2.380124167859554
2,0.5,1.2000000000000002,16.176049123505006,2.380124167859554
2,0.5,1.3,19.057397470739538,2.380124167859554
2,0.5,1.4000000000000001,20.427464243329254,2.380124167859554
2,0.5,1.5,22.535925847219268,2.380124167859554
2,0.7,-0.5,5.371759014782631,1.8115057978630067
2,0.7,-0.4,4.760451080376529,1.8115057978630067
2,0.7,-0.3,4.062995350950641,1.8115057978630067
2,0.7,-0.19999999999999996,3.5270392976292118,1.8115057978630067
2,0.7,-0.09999999999999998,3.404736406627692,1.8115057978630067
2,0.7,0.0,3.4434414455242397,1.8115057978630067
2,0.7,0.10000000000000009,3.1987764820028692,1.8115057978630067
2,0.7,0.20000000000000007,3.891437677078511,1.8115057978630067
2,0.7,0.30000000000000004,3.6691513057521608,1.8115057978630067
2,0.7,0.4,3.8383796547906415,1.8115057978630067
2,0.7,0.5,4.759184471881136,1.8115057978630067
2,0.7,0.6000000000000001,5.878372987225295,1.8115057978630067
2,0.7,0.7000000000000002,7.121611285271717,1.8115057978630067
2,0.7,0.8,8.791830584604968,1.8115057978630067
2,0.7,0.9000000000000001,10.449982840612716,1.8115057978630067
